Date,Customer_ID,,Quantity,Sales_Amount
23/02/2016,4409,,2,23.76
23/02/2016,5180,,3,13.1
23/02/2016,5180,,1,8.64
23/02/2016,5180,,6,23
23/02/2016,5180,,1,6.07
23/02/2016,5180,,3,28.02
23/02/2016,5180,,1,5.19
23/02/2016,5180,,1,6.07
23/02/2016,5180,,6,129.93
23/02/2016,4597,,1,4.19
23/02/2016,6630,,1,9.58
23/02/2016,7253,,1,41.7
23/02/2016,7253,,2,12.11
23/02/2016,7253,,2,27.8
23/02/2016,353,,1,17.33
23/02/2016,1878,,1,2.61
23/02/2016,1878,,2,16.8
23/02/2016,1878,,1,20.98
23/02/2016,1878,,1,3.97
23/02/2016,7424,,1,2.11
23/02/2016,2427,,1,8.38
23/02/2016,2427,,1,10.5
23/02/2016,6848,,2,27.66
23/02/2016,5288,,1,4.5
23/02/2016,5288,,1,3.96
23/02/2016,5392,,1,35.92
23/02/2016,7389,,1,7.17
23/02/2016,7389,,1,6
23/02/2016,611,,1,4.84
23/02/2016,611,,1,7.73
23/02/2016,611,,1,5.76
23/02/2016,611,,1,2.64
23/02/2016,8734,,1,5.35
23/02/2016,3657,,1,6.75
23/02/2016,3657,,1,17.33
23/02/2016,3657,,1,6.44
23/02/2016,3657,,1,2.13
23/02/2016,7851,,1,23.37
23/02/2016,5256,,1,6.95
23/02/2016,2216,,1,17.54
23/02/2016,2216,,1,16.8
23/02/2016,2216,,2,3.53
23/02/2016,2216,,2,6.17
23/02/2016,2216,,2,11.76
23/02/2016,8743,,2,10.12
23/02/2016,8743,,1,29.59
23/02/2016,1660,,1,15.38
23/02/2016,1240,,1,20.1
23/02/2016,454,,2,4.37
23/02/2016,7531,,1,8.32
23/02/2016,6297,,2,3.8
23/02/2016,1360,,3,0.3
23/02/2016,1360,,5,9.38
23/02/2016,7480,,3,7.49
23/02/2016,7480,,1,6.81
23/02/2016,7480,,1,8.19
23/02/2016,4570,,1,29.59
23/02/2016,4570,,1,67.95
23/02/2016,1742,,1,4.91
23/02/2016,2041,,1,2.06
23/02/2016,2041,,1,18.32
23/02/2016,4712,,2,20.4
23/02/2016,4712,,2,40.91
23/02/2016,6262,,2,2.47
23/02/2016,6262,,2,16.8
23/02/2016,2973,,1,20.82
23/02/2016,2973,,1,23.94
23/02/2016,8869,,1,9.35
23/02/2016,2973,,1,5.94
23/02/2016,2973,,1,10.94
23/02/2016,3699,,1,2.68
23/02/2016,1227,,1,6.81
23/02/2016,418,,1,19.12
23/02/2016,3798,,1,4.71
23/02/2016,279,,1,10.98
23/02/2016,279,,1,11.65
23/02/2016,9033,,1,7.23
23/02/2016,1221,,1,40.06
23/02/2016,6048,,1,4.44
23/02/2016,3226,,1,3.12
23/02/2016,5441,,1,10.1
23/02/2016,5441,,1,13.1
23/02/2016,669,,1,42.31
23/02/2016,669,,1,36.31
23/02/2016,8493,,1,5.73
23/02/2016,8493,,1,10.39
23/02/2016,2942,,1,11.02
23/02/2016,2942,,1,4.3
23/02/2016,8995,,1,2.19
23/02/2016,6896,,1,4.23
23/02/2016,6896,,2,13.42
23/02/2016,583,,1,8.94
23/02/2016,5675,,1,2.11
23/02/2016,5675,,1,7.62
23/02/2016,7156,,1,7.62
23/02/2016,7156,,1,17.46
23/02/2016,1453,,1,17.19
23/02/2016,1453,,1,9.12
23/02/2016,6502,,1,7.98
23/02/2016,6502,,1,1.71
23/02/2016,6502,,1,3.96
23/02/2016,6502,,1,3
23/02/2016,6502,,1,5.05
23/02/2016,6502,,2,1.9
23/02/2016,6502,,4,2.84
23/02/2016,6502,,4,2.46
23/02/2016,6502,,5,2.39
23/02/2016,6502,,1,6.81
23/02/2016,5207,,1,3.53
23/02/2016,5207,,2,20.07
23/02/2016,5207,,1,8.04
23/02/2016,5207,,2,15.6
23/02/2016,6502,,1,1.64
23/02/2016,8816,,1,1.36
23/02/2016,1741,,2,60.87
23/02/2016,8697,,1,10.62
23/02/2016,8697,,1,32.51
23/02/2016,4789,,1,110.31
23/02/2016,2009,,1,6.75
23/02/2016,3180,,1,36.39
23/02/2016,3180,,2,49.34
23/02/2016,4119,,2,15.16
23/02/2016,7132,,1,2.17
23/02/2016,6264,,1,5.03
23/02/2016,6264,,1,7.43
23/02/2016,2740,,1,9.68
23/02/2016,8168,,2,64.12
23/02/2016,8168,,1,67.95
23/02/2016,8614,,1,3.53
23/02/2016,8614,,1,12.45
23/02/2016,8614,,1,5.87
23/02/2016,1636,,1,2.4
23/02/2016,8743,,1,15.86
23/02/2016,8743,,1,5.05
23/02/2016,8743,,1,3.62
23/02/2016,8743,,1,6.18
24/02/2016,8199,,1,2.68
24/02/2016,6070,,1,42.03
24/02/2016,3784,,2,9
24/02/2016,3784,,1,5.25
24/02/2016,3784,,1,2.15
24/02/2016,3784,,1,13.32
24/02/2016,3784,,3,95.32
24/02/2016,5513,,1,16.54
24/02/2016,5513,,1,10.32
24/02/2016,3676,,1,6.42
24/02/2016,3676,,2,14.16
24/02/2016,3676,,5,5.31
24/02/2016,3707,,1,4.09
24/02/2016,7583,,1,1.77
24/02/2016,7583,,1,3.82
24/02/2016,1277,,2,11.94
24/02/2016,1277,,2,19.66
24/02/2016,1277,,2,26.85
24/02/2016,1277,,2,7
24/02/2016,6062,,1,1.24
24/02/2016,6062,,1,5.61
24/02/2016,6062,,1,13.05
24/02/2016,6228,,3,16.53
24/02/2016,6228,,2,14
24/02/2016,6228,,1,31.77
24/02/2016,3336,,1,3.81
24/02/2016,3336,,1,4.94
24/02/2016,2927,,1,14.25
24/02/2016,5903,,1,14.84
24/02/2016,4463,,1,9
24/02/2016,7088,,2,5.46
24/02/2016,7088,,1,2.84
24/02/2016,7088,,3,19.42
24/02/2016,7088,,1,5.69
24/02/2016,7088,,1,18.38
24/02/2016,7088,,3,16.86
24/02/2016,6777,,1,6.35
24/02/2016,6777,,1,7.77
24/02/2016,6777,,2,4.63
24/02/2016,5175,,5,28.21
24/02/2016,5175,,3,6.46
24/02/2016,5175,,1,2.64
24/02/2016,5453,,2,9
24/02/2016,5453,,1,3.07
24/02/2016,5453,,1,34.42
24/02/2016,5453,,1,10.32
24/02/2016,5453,,3,55.47
24/02/2016,5453,,1,19.8
24/02/2016,3828,,1,6
24/02/2016,3731,,2,9
24/02/2016,3731,,1,14.25
24/02/2016,3731,,2,10.12
24/02/2016,3731,,2,12.06
24/02/2016,3731,,1,10.86
24/02/2016,3731,,1,27.27
24/02/2016,3731,,1,21.66
24/02/2016,3730,,2,13.61
24/02/2016,3730,,1,4
24/02/2016,3730,,2,15.84
24/02/2016,3730,,2,10.5
24/02/2016,3730,,1,10.52
24/02/2016,3730,,1,5.01
24/02/2016,6539,,1,4.94
24/02/2016,5928,,1,42.08
24/02/2016,5928,,1,8.88
24/02/2016,5928,,2,5.67
24/02/2016,5928,,1,9.9
24/02/2016,5928,,2,2.43
24/02/2016,5928,,2,12.06
24/02/2016,5928,,2,7.89
24/02/2016,5928,,1,11.18
24/02/2016,5928,,2,5.29
24/02/2016,5317,,1,4
24/02/2016,5317,,1,3.85
24/02/2016,5317,,2,23.07
24/02/2016,5317,,1,11.48
24/02/2016,2373,,1,7.1
24/02/2016,2373,,1,6.62
24/02/2016,956,,1,5.12
24/02/2016,4257,,1,3.62
24/02/2016,1008,,1,16.56
24/02/2016,1008,,1,4.26
24/02/2016,8582,,1,9.03
24/02/2016,8582,,1,3.34
24/02/2016,3467,,2,3.8
24/02/2016,3467,,2,28.65
24/02/2016,3467,,2,3.82
24/02/2016,3467,,2,27.8
24/02/2016,4018,,1,20.37
24/02/2016,4018,,1,13.68
24/02/2016,3719,,2,15.77
24/02/2016,3719,,1,17.54
24/02/2016,3719,,1,4.53
24/02/2016,3719,,1,8.31
24/02/2016,3719,,1,5.55
24/02/2016,3719,,1,7.94
24/02/2016,3719,,3,11.58
24/02/2016,3719,,1,36.39
24/02/2016,3719,,3,3.65
24/02/2016,3719,,1,10.83
24/02/2016,3719,,3,5.97
24/02/2016,3719,,3,5.16
24/02/2016,3719,,1,2.64
24/02/2016,3761,,1,9.38
24/02/2016,6722,,2,26.1
24/02/2016,2627,,1,2.33
24/02/2016,2627,,1,1.22
24/02/2016,1919,,1,6.35
24/02/2016,1919,,2,1.9
24/02/2016,1919,,4,2.84
24/02/2016,8979,,3,60.3
24/02/2016,4920,,2,8.07
24/02/2016,4920,,1,3.3
24/02/2016,4920,,1,2.43
24/02/2016,4920,,1,2.33
24/02/2016,4920,,1,8.73
24/02/2016,2133,,1,2.11
24/02/2016,2133,,1,1.3
24/02/2016,2065,,1,24.95
24/02/2016,1198,,1,16.25
24/02/2016,6350,,1,11.04
24/02/2016,4158,,1,8.93
24/02/2016,4158,,1,14.25
24/02/2016,4158,,1,5.73
24/02/2016,7941,,1,2.73
24/02/2016,6877,,2,17.97
24/02/2016,6877,,1,7.37
24/02/2016,6877,,2,11
24/02/2016,7623,,2,17.01
24/02/2016,7623,,2,4.66
24/02/2016,7623,,1,32.66
24/02/2016,7623,,1,6.98
24/02/2016,7283,,1,3.82
24/02/2016,7283,,1,5.79
24/02/2016,7283,,1,2.11
24/02/2016,7283,,1,4.44
24/02/2016,3439,,1,12.63
24/02/2016,3439,,2,13.83
24/02/2016,3439,,2,3.53
24/02/2016,3439,,2,26.1
24/02/2016,5921,,1,24.08
24/02/2016,5921,,1,123.23
24/02/2016,46,,1,4.04
24/02/2016,7576,,1,7.37
24/02/2016,7729,,2,8.43
24/02/2016,7729,,1,4.12
24/02/2016,7729,,1,5.35
24/02/2016,7729,,1,6.75
24/02/2016,9474,,1,3.41
24/02/2016,9231,,1,13.85
24/02/2016,3545,,1,3.81
24/02/2016,9520,,1,29.57
24/02/2016,9520,,2,27.8
24/02/2016,81,,1,5.59
24/02/2016,6747,,1,3.9
24/02/2016,6747,,1,2.62
24/02/2016,4319,,1,9.69
24/02/2016,4319,,1,11.37
24/02/2016,5541,,1,7.88
24/02/2016,3781,,1,3.22
24/02/2016,112,,1,125.35
24/02/2016,8371,,1,12.54
24/02/2016,1546,,1,3.82
24/02/2016,2760,,1,6.12
24/02/2016,4153,,1,25.38
24/02/2016,7105,,1,7.88
24/02/2016,7105,,1,5.73
24/02/2016,7333,,1,1.82
24/02/2016,2548,,2,5.46
24/02/2016,2548,,1,14.25
24/02/2016,2548,,2,5
24/02/2016,2548,,1,3.25
24/02/2016,2548,,1,36.39
24/02/2016,2548,,2,2.59
24/02/2016,2548,,1,6.75
24/02/2016,2548,,1,20.1
24/02/2016,2548,,6,13.26
24/02/2016,2548,,1,11.18
24/02/2016,8147,,2,130.94
24/02/2016,3553,,1,1.88
24/02/2016,3553,,1,3.12
24/02/2016,3553,,1,3.63
24/02/2016,2788,,1,2.86
24/02/2016,2409,,1,4.91
24/02/2016,2409,,1,1.42
24/02/2016,3445,,1,13.05
24/02/2016,2990,,1,4.23
24/02/2016,2990,,1,7.73
24/02/2016,2990,,1,28.58
24/02/2016,2990,,1,12.6
24/02/2016,1685,,1,4.95
24/02/2016,1685,,1,3.9
24/02/2016,1853,,1,13.79
24/02/2016,4172,,1,3.82
24/02/2016,4172,,1,2.37
24/02/2016,1685,,1,5.5
24/02/2016,14,,1,3.85
24/02/2016,14,,1,5.19
24/02/2016,14,,3,64.97
24/02/2016,3519,,1,4.83
24/02/2016,3519,,1,17.46
24/02/2016,4909,,1,6.03
24/02/2016,4909,,1,7.71
24/02/2016,4909,,1,9.52
24/02/2016,4909,,2,2.86
24/02/2016,6904,,1,13.93
24/02/2016,6904,,2,1.77
24/02/2016,9221,,1,29.52
24/02/2016,9221,,1,13.79
24/02/2016,741,,1,4.5
24/02/2016,741,,2,8.73
24/02/2016,741,,1,4
24/02/2016,741,,3,21.84
24/02/2016,741,,2,5.37
24/02/2016,741,,1,24.95
24/02/2016,741,,2,9.93
24/02/2016,741,,1,6.75
24/02/2016,741,,2,25.74
24/02/2016,741,,1,23.16
24/02/2016,741,,1,10.27
24/02/2016,741,,2,3.44
24/02/2016,3481,,3,27.09
24/02/2016,1525,,1,4.5
24/02/2016,1525,,1,5.97
24/02/2016,1525,,1,11.29
24/02/2016,1525,,1,3.85
24/02/2016,1525,,1,36.41
24/02/2016,1525,,1,16.52
24/02/2016,1525,,2,3.5
24/02/2016,1525,,2,8.8
24/02/2016,1525,,3,3.88
24/02/2016,1525,,1,38.98
24/02/2016,1525,,1,18.88
24/02/2016,1525,,1,4.14
24/02/2016,1525,,2,110.67
24/02/2016,1525,,2,8.23
24/02/2016,1525,,1,9.35
24/02/2016,1248,,2,151.14
24/02/2016,1248,,1,2.78
24/02/2016,2762,,1,13.8
24/02/2016,217,,1,4.46
24/02/2016,4919,,1,7.77
24/02/2016,4919,,1,1.62
24/02/2016,1665,,1,9.02
24/02/2016,1665,,1,5.62
24/02/2016,5348,,1,6.35
24/02/2016,5348,,1,31.12
24/02/2016,5348,,1,2.19
24/02/2016,3146,,1,5.29
24/02/2016,3146,,1,1.77
24/02/2016,2530,,1,15.32
24/02/2016,3511,,1,3.13
24/02/2016,9233,,1,17.54
24/02/2016,9233,,1,16.25
24/02/2016,7173,,2,16.58
24/02/2016,4631,,1,5.73
24/02/2016,3444,,3,3.72
24/02/2016,3444,,3,15.75
24/02/2016,3444,,3,6.63
24/02/2016,6294,,1,13.68
24/02/2016,6294,,2,4.62
24/02/2016,6739,,1,6.07
24/02/2016,6739,,1,1.5
24/02/2016,3606,,1,6.27
24/02/2016,3606,,1,5.69
24/02/2016,3606,,1,43.91
24/02/2016,4941,,1,5.38
24/02/2016,3697,,2,22
24/02/2016,3697,,1,11.69
24/02/2016,3697,,1,2.04
24/02/2016,3697,,1,3.3
24/02/2016,3697,,2,110.67
24/02/2016,3697,,1,24.93
24/02/2016,4342,,1,4.5
24/02/2016,4342,,1,11.04
24/02/2016,4342,,1,6.75
24/02/2016,4342,,1,40.72
24/02/2016,4342,,1,9
24/02/2016,620,,1,12.27
24/02/2016,620,,1,14.92
24/02/2016,7022,,2,14.48
24/02/2016,7022,,2,14
24/02/2016,7022,,1,30.03
24/02/2016,9548,,1,4.37
24/02/2016,9548,,1,11.32
24/02/2016,9548,,1,5.52
24/02/2016,9548,,1,6.81
24/02/2016,2646,,1,5.73
24/02/2016,2646,,1,3.82
24/02/2016,369,,1,9
24/02/2016,3054,,1,6.54
24/02/2016,3054,,1,4.5
24/02/2016,3054,,1,18.46
24/02/2016,3054,,2,5.37
24/02/2016,3054,,2,7.05
24/02/2016,8534,,1,5.59
24/02/2016,8534,,1,3.44
24/02/2016,4746,,2,16.42
24/02/2016,8159,,1,1.24
24/02/2016,8159,,1,2.92
24/02/2016,8159,,1,7.95
24/02/2016,8159,,1,6.75
24/02/2016,8159,,1,7.56
24/02/2016,8159,,1,2.11
24/02/2016,8159,,1,5.84
24/02/2016,7111,,1,12.67
24/02/2016,3060,,1,7
24/02/2016,5309,,1,5.64
24/02/2016,5309,,2,7.73
24/02/2016,5309,,1,2.92
24/02/2016,5309,,1,2.76
24/02/2016,5309,,1,8.19
24/02/2016,5309,,3,4.74
24/02/2016,7387,,1,30.41
24/02/2016,7387,,2,62.16
24/02/2016,6764,,15,129
24/02/2016,1824,,1,4.57
24/02/2016,5280,,1,8.04
24/02/2016,5280,,1,6.54
24/02/2016,228,,1,39.41
24/02/2016,228,,1,3.38
24/02/2016,9442,,6,2.62
24/02/2016,1176,,1,21.62
24/02/2016,7747,,1,9.48
24/02/2016,7747,,1,2.37
24/02/2016,4199,,1,5.66
24/02/2016,4199,,1,7.06
24/02/2016,4199,,1,4.44
24/02/2016,6271,,1,2.78
24/02/2016,3456,,1,29.31
24/02/2016,3456,,3,42.18
24/02/2016,9333,,1,11.65
24/02/2016,1008,,1,5.52
24/02/2016,2432,,1,5.12
24/02/2016,2432,,1,6.35
24/02/2016,2432,,1,2.11
24/02/2016,9048,,1,3.33
24/02/2016,9048,,1,6.21
24/02/2016,1953,,1,4.19
24/02/2016,1953,,2,1.12
24/02/2016,2922,,1,3.82
24/02/2016,2922,,1,9.4
24/02/2016,2922,,1,2.11
24/02/2016,3595,,1,5.18
24/02/2016,128,,1,3.38
24/02/2016,128,,1,4.94
24/02/2016,1754,,1,2.96
24/02/2016,1754,,1,3.3
24/02/2016,7717,,1,6.75
24/02/2016,5953,,2,12.67
24/02/2016,5953,,1,4.84
24/02/2016,5953,,1,2.11
24/02/2016,5953,,1,7.23
24/02/2016,5953,,1,7.23
24/02/2016,9187,,3,7.12
24/02/2016,5841,,1,8.46
24/02/2016,5841,,1,5.62
24/02/2016,1702,,1,7.61
24/02/2016,8743,,1,4.5
24/02/2016,8743,,3,9.04
24/02/2016,8743,,2,21.03
24/02/2016,3994,,1,3.9
24/02/2016,3994,,1,4.41
24/02/2016,3994,,1,9.54
24/02/2016,3994,,2,30.38
24/02/2016,991,,1,20.64
24/02/2016,991,,1,1.88
24/02/2016,3460,,1,2.73
24/02/2016,3460,,1,1.71
24/02/2016,1463,,1,6
24/02/2016,1463,,1,7.88
24/02/2016,7704,,1,4.5
24/02/2016,3474,,1,3.15
24/02/2016,3474,,1,8.64
24/02/2016,657,,1,4.81
24/02/2016,3474,,1,27.12
24/02/2016,645,,1,19.42
24/02/2016,645,,1,2
24/02/2016,433,,1,3.96
24/02/2016,433,,1,11.37
24/02/2016,2839,,1,17.57
24/02/2016,2935,,1,35.37
24/02/2016,2935,,1,28.3
24/02/2016,2935,,1,30.9
24/02/2016,2511,,1,2.59
24/02/2016,4298,,1,5.69
24/02/2016,4298,,1,10.27
24/02/2016,3934,,1,5.62
24/02/2016,3934,,2,14.75
24/02/2016,7623,,2,6.93
24/02/2016,6724,,1,1.42
24/02/2016,6724,,1,6.68
24/02/2016,7500,,1,6.81
24/02/2016,867,,1,11.04
24/02/2016,5334,,2,3.82
24/02/2016,3681,,2,10.12
24/02/2016,3681,,1,25.18
24/02/2016,3681,,1,27.27
24/02/2016,3681,,1,18
24/02/2016,8685,,1,7.1
24/02/2016,8685,,1,4.57
24/02/2016,3796,,2,14.29
24/02/2016,3796,,5,42.83
24/02/2016,8668,,1,4.75
24/02/2016,8668,,1,8.75
24/02/2016,8180,,2,13.83
24/02/2016,8180,,2,184.77
24/02/2016,8180,,2,20.64
24/02/2016,8180,,3,16.58
24/02/2016,8743,,2,26.1
24/02/2016,6665,,3,18
24/02/2016,217,,2,8.16
25/02/2016,9120,,1,3.82
25/02/2016,5942,,1,1.77
25/02/2016,5942,,1,5.03
25/02/2016,3490,,2,18.67
25/02/2016,5942,,1,9.35
25/02/2016,1519,,1,11.65
25/02/2016,7693,,2,4.23
25/02/2016,5068,,1,7.37
25/02/2016,5068,,2,2.81
25/02/2016,5068,,1,2.97
25/02/2016,5068,,1,2.86
25/02/2016,5068,,2,8.01
25/02/2016,5068,,1,7.27
25/02/2016,5068,,2,43.3
25/02/2016,5068,,1,13.05
25/02/2016,5068,,2,20.54
25/02/2016,5068,,2,28.86
25/02/2016,5068,,4,20.01
25/02/2016,3446,,3,16.2
25/02/2016,7304,,1,20.23
25/02/2016,1883,,1,6.44
25/02/2016,5862,,1,2.78
25/02/2016,4113,,2,4.06
25/02/2016,4113,,2,3.82
25/02/2016,4113,,2,4.28
25/02/2016,1200,,1,4.63
25/02/2016,1200,,1,3.22
25/02/2016,6779,,2,22.07
25/02/2016,3687,,1,3.7
25/02/2016,3687,,1,2.88
25/02/2016,3687,,1,8
25/02/2016,5323,,1,2.25
25/02/2016,5323,,1,1.71
25/02/2016,5323,,1,2.86
25/02/2016,5323,,1,3.96
25/02/2016,5323,,1,19.93
25/02/2016,1462,,1,5.79
25/02/2016,1462,,1,6.75
25/02/2016,1462,,1,6.55
25/02/2016,1462,,1,4.88
25/02/2016,2578,,1,2.37
25/02/2016,3503,,1,0.68
25/02/2016,3503,,2,0.63
25/02/2016,3503,,1,0.7
25/02/2016,3503,,1,3.27
25/02/2016,4719,,2,43.88
25/02/2016,4719,,1,3.72
25/02/2016,4719,,1,83.82
25/02/2016,2490,,1,3.18
25/02/2016,6521,,3,15.02
25/02/2016,3790,,1,3.82
25/02/2016,3790,,1,7.06
25/02/2016,7682,,1,3.13
25/02/2016,7682,,1,3.81
25/02/2016,7682,,1,2.11
25/02/2016,7682,,1,3.62
25/02/2016,476,,1,3.07
25/02/2016,1600,,1,4.09
25/02/2016,1600,,1,12.4
25/02/2016,1600,,1,5.43
25/02/2016,8034,,1,6.81
25/02/2016,153,,1,22.62
25/02/2016,850,,1,8.98
25/02/2016,850,,1,7.27
25/02/2016,850,,2,59.19
25/02/2016,850,,2,9.82
25/02/2016,850,,1,1.68
25/02/2016,850,,1,5.62
25/02/2016,4588,,1,2.66
25/02/2016,5948,,2,25.26
25/02/2016,5948,,1,4.41
25/02/2016,5948,,1,2.15
25/02/2016,5948,,2,4.28
25/02/2016,1044,,1,12.25
25/02/2016,8424,,2,5.94
25/02/2016,8424,,2,10.88
25/02/2016,8424,,1,11.48
25/02/2016,8424,,2,13.39
25/02/2016,8424,,2,18.13
25/02/2016,8424,,1,2.11
25/02/2016,8424,,1,6.07
25/02/2016,8424,,2,7.67
25/02/2016,3408,,1,3.54
25/02/2016,3408,,1,6.25
25/02/2016,5429,,2,9.3
25/02/2016,5429,,1,1.68
25/02/2016,8485,,1,5.79
25/02/2016,65,,2,19.02
25/02/2016,65,,1,3.82
25/02/2016,65,,2,4.74
25/02/2016,65,,2,3.44
25/02/2016,65,,1,3.96
25/02/2016,65,,2,14.46
25/02/2016,3550,,1,7.23
25/02/2016,3803,,1,3.82
25/02/2016,3803,,1,8.14
25/02/2016,1385,,1,4.23
25/02/2016,1385,,1,8.98
25/02/2016,1385,,1,5.73
25/02/2016,1385,,1,6.75
25/02/2016,1385,,1,6.69
25/02/2016,7439,,2,16.92
25/02/2016,4677,,1,12.67
25/02/2016,5307,,2,9
25/02/2016,3727,,2,30.43
25/02/2016,25,,1,2.86
25/02/2016,25,,1,3.12
25/02/2016,6024,,1,5.62
25/02/2016,5091,,2,19.73
25/02/2016,5091,,2,5.94
25/02/2016,5091,,2,28.12
25/02/2016,5091,,2,6
25/02/2016,5091,,1,7.68
25/02/2016,907,,1,17.46
25/02/2016,5701,,3,12.2
25/02/2016,5701,,1,1.44
25/02/2016,5701,,1,6.69
25/02/2016,2418,,1,3.9
25/02/2016,2418,,3,3.88
25/02/2016,2418,,1,6.18
25/02/2016,289,,1,1.68
25/02/2016,3552,,1,6
25/02/2016,3552,,1,10.1
25/02/2016,3552,,1,6.75
25/02/2016,6831,,2,7.8
25/02/2016,6831,,1,9.39
25/02/2016,6831,,5,0.38
25/02/2016,1059,,2,105.98
25/02/2016,1059,,1,7.62
25/02/2016,52,,1,7.23
25/02/2016,52,,1,1.36
25/02/2016,5928,,1,3.7
25/02/2016,3420,,2,43.09
25/02/2016,3420,,1,6.75
25/02/2016,7676,,1,2.11
25/02/2016,3736,,4,37.37
25/02/2016,3151,,2,38.43
25/02/2016,3151,,1,2.73
25/02/2016,6809,,1,15.15
25/02/2016,6809,,1,6.07
25/02/2016,6809,,2,5.21
25/02/2016,2967,,1,6
25/02/2016,2967,,1,32.51
25/02/2016,2001,,1,4.91
25/02/2016,8466,,1,14.05
25/02/2016,8466,,1,1.36
25/02/2016,1622,,2,11.94
25/02/2016,1622,,1,16.8
25/02/2016,1622,,1,6.75
25/02/2016,3604,,3,3.1
25/02/2016,6186,,1,6.2
25/02/2016,6186,,2,3.17
25/02/2016,6186,,1,5.59
25/02/2016,4887,,1,24.91
25/02/2016,4887,,1,8.98
25/02/2016,2653,,1,6.62
25/02/2016,2653,,1,2.19
25/02/2016,2653,,1,9.93
25/02/2016,4040,,3,7.12
25/02/2016,7882,,1,4.38
25/02/2016,7882,,1,74.75
25/02/2016,4284,,1,2.11
25/02/2016,6239,,1,2.11
25/02/2016,6239,,1,0.82
25/02/2016,2994,,1,2.73
25/02/2016,2994,,1,4.12
25/02/2016,2994,,1,3.82
25/02/2016,9476,,1,5.03
25/02/2016,5270,,1,4.7
25/02/2016,963,,1,6.62
25/02/2016,3021,,1,1.38
25/02/2016,7330,,1,1.42
25/02/2016,7330,,1,1.69
25/02/2016,6449,,1,2.06
25/02/2016,3746,,1,2.37
25/02/2016,3746,,5,8.75
25/02/2016,2302,,1,4.5
25/02/2016,2302,,1,8.25
25/02/2016,2302,,1,4
25/02/2016,2302,,1,2.76
25/02/2016,2302,,1,2.4
25/02/2016,2302,,1,3.68
25/02/2016,4626,,3,15.18
25/02/2016,4626,,1,1.71
25/02/2016,4626,,1,7.88
25/02/2016,6264,,2,11.49
25/02/2016,6264,,1,8.14
25/02/2016,1142,,1,15.86
25/02/2016,1142,,1,14.05
25/02/2016,4144,,1,66.22
25/02/2016,1396,,1,7.9
25/02/2016,1396,,1,5.73
25/02/2016,4327,,1,2.91
25/02/2016,4327,,1,10.98
25/02/2016,165,,2,53.13
25/02/2016,6746,,1,18.12
25/02/2016,6746,,1,6.55
25/02/2016,6746,,1,4.19
25/02/2016,7343,,1,3.82
25/02/2016,7343,,1,1.22
25/02/2016,8594,,1,11.04
25/02/2016,7335,,1,5.43
25/02/2016,7335,,1,13.11
25/02/2016,1584,,1,7.9
25/02/2016,926,,1,10.44
25/02/2016,926,,2,6.25
25/02/2016,3366,,2,2.47
25/02/2016,3366,,2,8.73
25/02/2016,3366,,2,22.88
25/02/2016,4922,,1,1.77
25/02/2016,4922,,1,5.05
25/02/2016,4922,,1,18.38
25/02/2016,4922,,2,4.74
25/02/2016,3468,,1,2.76
25/02/2016,4539,,1,3.9
25/02/2016,4539,,1,8.75
25/02/2016,8035,,1,9.35
25/02/2016,346,,1,1.75
25/02/2016,346,,1,4.75
25/02/2016,2847,,1,14.43
25/02/2016,1850,,1,6.35
25/02/2016,1850,,2,7.73
25/02/2016,3466,,1,3.62
25/02/2016,3713,,1,12.67
25/02/2016,6528,,1,12.88
25/02/2016,6528,,1,9.39
25/02/2016,6528,,3,12.43
25/02/2016,3656,,1,9.35
25/02/2016,3656,,1,2
25/02/2016,3829,,2,28.12
25/02/2016,6367,,1,2.11
25/02/2016,5535,,3,41.69
25/02/2016,5535,,1,2.33
25/02/2016,5287,,1,3.63
25/02/2016,5287,,1,13.12
25/02/2016,4233,,1,5.12
25/02/2016,5148,,1,6.06
25/02/2016,2455,,1,5.18
25/02/2016,2455,,1,3.62
25/02/2016,3601,,1,7.1
25/02/2016,3096,,1,11.04
25/02/2016,3096,,2,24.54
25/02/2016,3096,,1,3.96
25/02/2016,3096,,1,5.46
25/02/2016,3096,,1,6.12
25/02/2016,8896,,1,8.19
25/02/2016,8896,,1,3.46
25/02/2016,8513,,2,5.46
25/02/2016,8513,,2,9.45
25/02/2016,8513,,2,25.26
25/02/2016,8513,,1,11.04
25/02/2016,8513,,1,3.13
25/02/2016,8513,,2,6.6
25/02/2016,8513,,1,16.8
25/02/2016,8513,,2,9.45
25/02/2016,8513,,2,25.74
25/02/2016,8513,,1,67.95
25/02/2016,8513,,2,6
25/02/2016,8513,,2,28.86
25/02/2016,8513,,3,24.75
25/02/2016,1710,,1,23.27
25/02/2016,2459,,1,1.75
25/02/2016,3054,,1,18.46
25/02/2016,4615,,1,3.22
25/02/2016,590,,1,3.81
25/02/2016,6731,,1,5.03
25/02/2016,6731,,1,6
25/02/2016,6731,,1,1.58
25/02/2016,5541,,1,4.3
25/02/2016,1756,,1,13.5
25/02/2016,1756,,1,12.18
25/02/2016,1756,,1,17
25/02/2016,8270,,1,8.19
25/02/2016,5480,,1,7.98
25/02/2016,5480,,1,6.54
25/02/2016,4004,,1,2.86
25/02/2016,4004,,1,16.44
25/02/2016,1710,,1,5.82
25/02/2016,9081,,1,2.66
25/02/2016,160,,1,14.25
25/02/2016,879,,1,1.77
25/02/2016,879,,1,2.11
